alpha		beta		gamma		g		a0		E1		E2		E3		E4		E1_ND	E2_ND	E3_ND	E4_ND	P0	E0
6.020151e+08	-7.384967e+10	1.815542e+12	4.616237e+08	1.056991e+09	-4.327819e+07	-5.323059e+07	5.323059e+07	4.327819e+07	-0.7311	-0.8992	0.8992	0.7311	0.3933	0.5920
6.456138e+08	-1.203668e+11	3.491731e+12	7.826925e+08	1.260944e+09	-4.998108e+07	-6.466939e+07	6.466939e+07	4.998108e+07	-0.8209	-1.0621	1.0621	0.8209	0.3772	0.6089
8.063159e+08	-1.209317e+11	3.411574e+12	7.542289e+08	4.097643e+09	-6.295302e+07	-7.418266e+07	7.418266e+07	6.295302e+07	-0.8345	-0.9834	0.9834	0.8345	0.3742	0.7544
7.992895e+08	-1.153392e+11	3.207698e+12	6.788916e+08	2.148136e+09	-5.740270e+07	-6.984484e+07	6.984484e+07	5.740270e+07	-0.7691	-0.9358	0.9358	0.7691	0.3735	0.7464
5.639726e+08	-1.020250e+11	2.467021e+12	6.452105e+08	1.007464e+09	-2.200477e+07	-5.379490e+07	5.379490e+07	2.200477e+07	-0.3802	-0.9294	0.9294	0.3802	0.4105	0.5788
6.502623e+08	-8.511157e+10	1.633508e+12	7.053063e+08	1.781716e+09	-3.926615e+07	-7.028547e+07	7.028547e+07	3.926615e+07	-0.5259	-0.9413	0.9413	0.5259	0.4593	0.7467
5.022532e+08	-9.065448e+10	2.189509e+12	5.453480e+08	2.098482e+09	-1.560410e+07	-4.591719e+07	4.591719e+07	1.560410e+07	-0.3037	-0.8935	0.8935	0.3037	0.4093	0.5139
8.460625e+08	-1.318172e+11	3.947035e+12	9.695807e+08	1.916736e+09	-8.768835e+07	-9.089300e+07	9.089300e+07	8.768835e+07	-1.1191	-1.1600	1.1600	1.1191	0.3705	0.7836
6.408091e+08	-9.792546e+10	2.393984e+12	7.573794e+08	2.305288e+09	-5.516611e+07	-6.956245e+07	6.956245e+07	5.516611e+07	-0.8395	-1.0586	1.0586	0.8395	0.4102	0.6571
7.504624e+08	-1.040252e+11	2.500215e+12	7.494208e+08	3.246540e+09	-5.863902e+07	-7.492356e+07	7.492356e+07	5.863902e+07	-0.7662	-0.9790	0.9790	0.7662	0.4079	0.7653
6.736840e+08	-1.061418e+11	2.835831e+12	7.621326e+08	4.395272e+09	-5.863084e+07	-6.981316e+07	6.981316e+07	5.863084e+07	-0.8901	-1.0598	1.0598	0.8901	0.3911	0.6587
6.978400e+08	-1.065181e+11	2.428711e+12	7.806685e+08	1.254645e+09	-4.517531e+07	-7.178607e+07	7.178607e+07	4.517531e+07	-0.6129	-0.9740	0.9740	0.6129	0.4225	0.7371
5.652481e+08	-8.300417e+10	2.410223e+12	5.918918e+08	3.910710e+09	-5.528906e+07	-5.808265e+07	5.808265e+07	5.528906e+07	-1.0493	-1.1024	1.1024	1.0493	0.3729	0.5269
7.138288e+08	-1.563252e+11	4.439041e+12	8.670302e+08	4.278231e+09	-2.688349e+07	-6.496363e+07	6.496363e+07	2.688349e+07	-0.3960	-0.9570	0.9570	0.3960	0.3804	0.6788
7.003086e+08	-1.313325e+11	3.607114e+12	5.227733e+08	1.374293e+09	-3.730809e+06	-4.783385e+07	4.783385e+07	3.730809e+06	-0.0569	-0.7302	0.7302	0.0569	0.3742	0.6551
6.803806e+08	-1.097489e+11	2.993518e+12	4.627103e+08	1.988625e+09	-1.842716e+07	-4.763999e+07	4.763999e+07	1.842716e+07	-0.2914	-0.7533	0.7533	0.2914	0.3718	0.6324
7.049771e+08	-6.692809e+10	1.552122e+12	4.828001e+08	3.035129e+09	-6.500079e+07	-6.746811e+07	6.746811e+07	6.500079e+07	-0.9279	-0.9631	0.9631	0.9279	0.3975	0.7005
6.656205e+08	-7.294267e+10	1.284022e+12	5.657016e+08	1.972774e+09	-3.252192e+07	-6.556809e+07	6.556809e+07	3.252192e+07	-0.4152	-0.8370	0.8370	0.4152	0.4708	0.7834
7.899347e+08	-1.554373e+11	4.549508e+12	9.054848e+08	5.225711e+08	-4.717673e+07	-7.303041e+07	7.303041e+07	4.717673e+07	-0.6394	-0.9899	0.9899	0.6394	0.3736	0.7378
5.382578e+08	-1.373738e+11	3.929535e+12	7.031635e+08	1.727059e+09	-5.390889e+06	-4.786882e+07	4.786882e+07	5.390889e+06	-0.1054	-0.9359	0.9359	0.1054	0.3801	0.5115
5.517864e+08	-7.724957e+10	1.550831e+12	4.874461e+08	2.089263e+09	-1.212871e+07	-4.904127e+07	4.904127e+07	1.212871e+07	-0.1987	-0.8033	0.8033	0.1987	0.4426	0.6105
6.427727e+08	-7.171800e+10	1.281578e+12	5.231808e+08	1.053333e+09	-2.691750e+07	-6.081716e+07	6.081716e+07	2.691750e+07	-0.3596	-0.8125	0.8125	0.3596	0.4658	0.7485
5.288537e+08	-7.414070e+10	1.584915e+12	6.196021e+08	1.609922e+09	-4.208066e+07	-5.917132e+07	5.917132e+07	4.208066e+07	-0.7266	-1.0217	1.0217	0.7266	0.4381	0.5792
6.614480e+08	-9.988868e+10	2.372898e+12	7.889220e+08	4.612768e+09	-5.638171e+07	-7.266351e+07	7.266351e+07	5.638171e+07	-0.8189	-1.0554	1.0554	0.8189	0.4163	0.6885
5.470340e+08	-1.171699e+11	3.539768e+12	7.158650e+08	1.632201e+09	-3.697503e+07	-5.418279e+07	5.418279e+07	3.697503e+07	-0.7280	-1.0668	1.0668	0.7280	0.3714	0.5079
5.593409e+08	-8.920617e+10	1.734810e+12	6.036011e+08	2.481416e+09	-2.590397e+06	-5.379308e+07	5.379308e+07	2.590397e+06	-0.0407	-0.8442	0.8442	0.0407	0.4557	0.6372
