-1.200000e+00	-4.451287e+00	1.316050e+01	-4.144963e+00	2.308330e+01	0.000000e+00	0.000000e+00	-4.451287e+00	1.000000e+00	0.000000e+00	0.000000e+00	39200
-1.350000e+00	-5.574500e+00	1.276016e+01	-5.319876e+00	2.262921e+01	0.000000e+00	0.000000e+00	-5.574500e+00	1.000000e+00	0.000000e+00	0.000000e+00	40000
-1.500000e+00	-7.080545e+00	1.201613e+01	-6.945391e+00	2.178243e+01	0.000000e+00	0.000000e+00	-7.080545e+00	1.000000e+00	0.000000e+00	0.000000e+00	40800
-1.650000e+00	-9.065739e+00	1.079814e+01	-9.151371e+00	2.038786e+01	0.000000e+00	0.000000e+00	-9.065739e+00	1.000000e+00	0.000000e+00	0.000000e+00	41600
-1.800000e+00	-1.147637e+01	9.143946e+00	-1.192339e+01	1.844232e+01	0.000000e+00	0.000000e+00	-1.147637e+01	1.000000e+00	0.000000e+00	0.000000e+00	42400
-1.950000e+00	-1.377215e+01	7.594400e+00	-1.472785e+01	1.646872e+01	0.000000e+00	0.000000e+00	-1.377215e+01	1.000000e+00	0.000000e+00	0.000000e+00	43200
-2.100000e+00	-1.581507e+01	6.207215e+00	-1.738679e+01	1.454646e+01	0.000000e+00	0.000000e+00	-1.581507e+01	1.000000e+00	0.000000e+00	0.000000e+00	44000
-2.250000e+00	-1.752595e+01	5.047989e+00	-1.974441e+01	1.279463e+01	0.000000e+00	0.000000e+00	-1.752595e+01	1.000000e+00	0.000000e+00	0.000000e+00	44800
-2.400000e+00	-1.894761e+01	4.085526e+00	-2.179851e+01	1.122238e+01	0.000000e+00	0.000000e+00	-1.894761e+01	1.000000e+00	0.000000e+00	0.000000e+00	45600
-2.550000e+00	-2.016485e+01	3.264938e+00	-2.362483e+01	9.784056e+00	0.000000e+00	0.000000e+00	-2.016485e+01	1.000000e+00	0.000000e+00	0.000000e+00	46400
