7.181838e+08	-1.000915e+11	2.471841e+12	6.189644e+08	2.403545e+09	-5.172334e+08	-1.493395e+10	6.216311e+11	-2.900911e+08	7.321885e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
7.840723e+08	-1.525561e+11	4.049296e+12	8.177582e+08	2.127836e+09	-3.682063e+08	-1.266719e+10	9.400136e+10	-2.333412e+08	4.114917e+08	9.500000e+09	2.372000e+09	33.713125	34.137007	32.149867	AFE
7.825818e+08	-1.542448e+11	4.287043e+12	8.800404e+08	3.284333e+09	-1.056188e+09	-1.134569e+10	5.022767e+12	-4.703508e+08	6.270952e+08	9.500000e+09	2.372000e+09	26.512322	38.221038	35.266639	AFE
5.643941e+08	-8.002966e+10	2.108430e+12	6.536418e+08	9.643622e+08	-6.087641e+08	-2.413513e+10	1.673971e+12	-3.061983e+08	7.640042e+08	9.500000e+09	2.372000e+09	21.600969	39.984328	38.414704	AFE
6.713587e+08	-8.313904e+10	2.182281e+12	5.098322e+08	2.061942e+09	-4.539343e+08	-2.716580e+10	6.360923e+11	-3.018413e+08	8.422321e+08	9.500000e+09	2.372000e+09	52.541462	8.558492	38.900046	AFE
6.584219e+08	-9.664871e+10	2.635079e+12	6.998974e+08	3.797198e+09	-5.570412e+08	-2.876070e+10	1.503703e+12	-2.611803e+08	7.172688e+08	9.500000e+09	2.372000e+09	19.184062	62.039017	18.776922	AFE
6.916346e+08	-1.280331e+11	3.386778e+12	8.356217e+08	1.370007e+09	-9.401767e+08	-2.113341e+10	3.279766e+12	-4.173019e+08	3.988176e+08	9.500000e+09	2.372000e+09	45.888593	20.262164	33.849244	AFE
5.358626e+08	-5.589913e+10	1.200324e+12	4.092630e+08	1.645119e+09	-9.043896e+08	-1.605093e+10	3.040869e+12	-4.303151e+08	5.046534e+08	9.500000e+09	2.372000e+09	34.276605	59.557596	6.165799	AFE
6.953004e+08	-1.522212e+11	4.173884e+12	7.425706e+08	3.764346e+09	-8.612534e+08	-2.409154e+10	2.731291e+12	-4.127290e+08	7.328738e+08	9.500000e+09	2.372000e+09	51.065327	24.664131	24.270542	AFE
6.427631e+08	-1.060244e+11	2.373977e+12	7.036837e+08	3.843635e+09	-3.110065e+08	-2.027590e+10	3.335147e+11	-1.909171e+08	8.020587e+08	9.500000e+09	2.372000e+09	41.468795	26.910249	31.620956	AFE
6.508900e+08	-1.072597e+11	2.874895e+12	6.295092e+08	1.469891e+09	-4.839494e+08	-2.329649e+10	5.840323e+11	-1.450101e+08	2.736395e+08	9.500000e+09	2.372000e+09	52.541462	8.558492	38.900046	AFE
5.739879e+08	-6.100050e+10	1.118568e+12	3.872541e+08	4.957665e+09	-4.780688e+08	-2.190584e+10	3.525540e+11	-1.826945e+08	6.527131e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
5.577097e+08	-5.854456e+10	7.422621e+11	7.178396e+08	3.187675e+09	-8.859735e+08	-2.525107e+10	5.597542e+12	-4.514332e+08	7.960784e+08	9.500000e+09	2.372000e+09	28.977322	47.150660	23.872017	AFE
